rgi_id,auto_term,lake_level,image_id,image_date,contributor,inventory_doi,notes
RGI2000-v7.0-G-01-06195,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06196,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06197,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06198,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06199,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06200,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06201,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06202,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06203,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06204,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06205,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06206,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06207,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06208,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06209,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06210,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06211,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06212,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06213,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06214,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06215,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06216,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06217,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06218,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06219,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06220,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06221,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06222,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06223,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06224,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06225,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06226,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06227,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06228,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06229,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06230,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06231,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06232,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06233,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06234,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06235,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06236,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06237,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-06238,9,0,cloud-free composite,1999-2001,"Armstrong, Rick",https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-07391,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08047,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08048,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08049,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08050,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08051,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08052,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08053,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08054,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08055,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08056,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08060,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08061,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08063,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08064,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08065,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08066,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08067,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08068,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08069,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08070,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08071,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08116,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08117,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08118,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08119,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08120,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08121,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08122,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08123,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08124,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08125,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08126,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08127,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08128,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08129,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08130,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08131,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08132,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08133,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08134,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08135,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08136,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08137,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08138,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08139,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08140,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08141,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08142,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08143,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08144,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08145,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08146,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08147,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08148,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08149,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08150,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08151,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08152,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08153,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08154,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08155,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08173,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08263,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08264,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08265,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08266,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08267,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08268,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08269,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08273,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08274,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08275,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08276,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08277,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08278,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08279,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08280,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08281,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08282,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08283,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08284,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08285,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08286,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08287,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08288,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08289,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08290,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08291,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08292,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08293,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08294,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08295,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08296,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08297,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08298,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08299,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08300,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08301,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-08302,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09536,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09537,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09538,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09547,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09548,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09549,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09550,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09551,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09552,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09553,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09554,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09555,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09556,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09557,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-09573,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-10131,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-10132,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-10400,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-10401,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-10402,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11268,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11269,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11270,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11271,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11272,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11273,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11274,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11275,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11276,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11277,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11278,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11279,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11280,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11281,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11282,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11283,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11284,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11285,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11286,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11287,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11288,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11289,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11290,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
RGI2000-v7.0-G-01-11334,9,0,cloud-free composite,1999-2001,Armstrong,https://doi.org/10.18739/A2MK6591G,marked based on lake flagging script
