rgi_id,auto_term,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-02-01287,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01288,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01289,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01290,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01291,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01292,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01293,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01294,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01295,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01296,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01297,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01298,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01299,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01300,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01301,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01302,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01303,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01304,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01305,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01306,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01307,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01308,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01309,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01310,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01311,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01312,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01313,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01314,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01315,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01316,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01317,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01318,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01319,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01320,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01321,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
