rgi_id,lake_cat,image_id,image_date,inventory_doi,contributor,Note
RGI2000-v7.0-G-10-00419,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00420,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00421,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00422,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00423,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00424,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00425,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00426,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00427,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00428,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00429,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00430,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00431,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00432,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00433,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00434,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00435,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00436,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00437,0,LE07_L1TP_146006_20000821_20200917_02_T1,2000-08-21,,Kutuzov,
RGI2000-v7.0-G-10-00438,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00439,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00440,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00441,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00442,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00443,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00444,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00445,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00446,0,LE07_L1TP_126011_19990908_20200918_02_T1,1999-09-08,,Kutuzov,
RGI2000-v7.0-G-10-00447,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00448,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00449,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00450,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00451,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00452,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00453,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00454,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00455,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00456,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00457,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00458,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00459,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00460,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00461,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00462,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00463,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00464,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00465,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00466,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00467,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00468,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00469,0,LE07_L1TP_125012_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00470,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00471,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00472,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00473,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00474,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00475,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00476,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00477,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00478,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
RGI2000-v7.0-G-10-00479,0,LE07_L1TP_125013_19990715_20200918_02_T1,1999-07-15,,Kutuzov,
