rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-01-19103,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19104,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19105,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19117,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19141,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19142,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19146,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19147,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19308,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19334,2,2,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19354,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19356,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19370,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19371,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19394,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19406,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19409,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19425,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19436,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19551,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19647,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19802,2,2,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19832,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19837,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19843,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-19935,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20045,2,3,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20066,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20127,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20148,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20152,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
