rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-08-00016,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00017,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00018,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00019,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00020,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00021,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00022,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00023,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00024,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00025,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00026,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00027,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00028,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00029,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00030,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00031,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00032,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00033,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00034,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00035,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00036,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00037,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00038,,2,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00039,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00040,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00041,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00042,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
