rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-01-00041,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00042,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00043,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00044,2,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,"some clouds in mosaic, but doesn't appear in contact"
RGI2000-v7.0-G-01-00045,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00046,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00047,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00048,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00049,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00050,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00051,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00052,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00053,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00054,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00055,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00056,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00057,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00058,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00059,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00060,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00061,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00062,2,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00063,2,3,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,"potentially small terminal lake, matt flagged"
RGI2000-v7.0-G-01-00064,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00065,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00066,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00067,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00068,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00069,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00070,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00071,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00072,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00073,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
