rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-02-00171,9,0,cloud-free mosaic,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,marked based on lake flagging script
RGI2000-v7.0-G-02-00172,9,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00173,9,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00174,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00175,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00176,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00177,9,0,cloud-free mosaic,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,marked based on lake flagging script
RGI2000-v7.0-G-02-00178,9,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00179,9,0,cloud-free mosaic,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,marked based on lake flagging script
RGI2000-v7.0-G-02-00180,9,0,cloud-free mosaic,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,marked based on lake flagging script
RGI2000-v7.0-G-02-00181,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00182,9,0,cloud-free mosaic,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,marked based on lake flagging script
RGI2000-v7.0-G-02-00183,9,0,cloud-free mosaic,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,marked based on lake flagging script
RGI2000-v7.0-G-02-00184,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
RGI2000-v7.0-G-02-00185,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Armstrong,
